mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title
0.27,"7 km WNW of Cobb, CA",1730980824160,1731540267427,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75083521,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75083521&format=geojson,,,,,reviewed,0,1,nc,75083521,",nc75083521,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",12.0,0.008858,0.01,49.0,md,earthquake,"M 0.3 - 7 km WNW of Cobb, CA"
1.6,"29 km NW of Furnace Creek, California",1730980594038,1731023600171,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00887286,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00887286&format=geojson,,,,,reviewed,0,39,nn,00887286,",nn00887286,",",nn,",",origin,phase-data,",41.0,0.163,0.1001,97.19000000000003,ml,earthquake,"M 1.6 - 29 km NW of Furnace Creek, California"
2.3,"30 km NW of Furnace Creek, California",1730980502671,1730985999403,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00887283,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00887283&format=geojson,,,,,reviewed,0,81,nn,00887283,",nn00887283,",",nn,",",origin,phase-data,",14.0,0.163,0.1329,122.21000000000001,ml,earthquake,"M 2.3 - 30 km NW of Furnace Creek, California"
1.5,"4 km ENE of Minto, Alaska",1730980482231,1730980625017,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024ec6jpnj,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024ec6jpnj&format=geojson,,,,,automatic,0,35,ak,024ec6jpnj,",ak024ec6jpnj,",",ak,",",origin,phase-data,",,,0.76,,ml,earthquake,"M 1.5 - 4 km ENE of Minto, Alaska"
3.46,"4 km ENE of Stovepipe Wells, CA",1730980410120,1731326266608,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40789191,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40789191&format=geojson,7.0,3.1,4.374,,reviewed,0,186,ci,40789191,",ci40789191,nn00887280,us7000nqdy,",",ci,nn,us,",",dyfi,nearby-cities,origin,phase-data,scitech-link,shakemap,",18.0,0.399,0.14,146.0,ml,earthquake,"M 3.5 - 4 km ENE of Stovepipe Wells, CA"
-0.43,"37 km NNE of Amboy, Washington",1730980272990,1731012340940,,https://earthquake.usgs.gov/earthquakes/eventpage/uw62059066,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw62059066&format=geojson,,,,,reviewed,0,0,uw,62059066,",uw62059066,",",uw,",",origin,phase-data,",10.0,0.007543,0.07,96.0,md,earthquake,"M -0.4 - 37 km NNE of Amboy, Washington"
1.05,"20 km ESE of Ocotillo, CA",1730979890300,1731276801379,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40789183,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40789183&format=geojson,,,,,reviewed,0,17,ci,40789183,",ci40789183,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",24.0,0.1003,0.2,143.0,ml,earthquake,"M 1.1 - 20 km ESE of Ocotillo, CA"
2.33,"23 km S of Stovepipe Wells, CA",1730979654980,1730998377897,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40789167,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40789167&format=geojson,,,,,reviewed,0,84,ci,40789167,",ci40789167,nn00887279,",",ci,nn,",",nearby-cities,origin,phase-data,scitech-link,",19.0,0.1847,0.14,189.0,ml,earthquake,"M 2.3 - 23 km S of Stovepipe Wells, CA"
2.09,"16 km ESE of Seven Trees, CA",1730979621680,1731627435584,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75083501,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75083501&format=geojson,2.0,2.2,,,reviewed,0,68,nc,75083501,",nc75083501,",",nc,",",dyfi,focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",59.0,0.02764,0.08,41.0,md,earthquake,"M 2.1 - 16 km ESE of Seven Trees, CA"
0.8,"35 km ENE of Big Bear City, CA",1730979597760,1730989503003,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40789159,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40789159&format=geojson,,,,,reviewed,0,10,ci,40789159,",ci40789159,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",24.0,0.09882,0.18,111.0,ml,earthquake,"M 0.8 - 35 km ENE of Big Bear City, CA"
1.9,"34 km SE of Alamo, Nevada",1730979458640,1731449827562,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00887277,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00887277&format=geojson,,,,,reviewed,0,56,nn,00887277,",nn00887277,",",nn,",",origin,phase-data,",8.0,0.295,0.1959,129.84,ml,earthquake,"M 1.9 - 34 km SE of Alamo, Nevada"
1.76,"34 km N of Searles Valley, CA",1730978858300,1730989518004,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40789151,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40789151&format=geojson,,,,,reviewed,0,48,ci,40789151,",ci40789151,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",30.0,0.1709,0.14,89.0,ml,earthquake,"M 1.8 - 34 km N of Searles Valley, CA"
0.75,"7 km WNW of Cobb, CA",1730977638010,1730979734800,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75083491,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75083491&format=geojson,,,,,automatic,0,9,nc,75083491,",nc75083491,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",8.0,0.01288,0.01,111.0,md,earthquake,"M 0.8 - 7 km WNW of Cobb, CA"
0.86,"8 km WNW of Cobb, CA",1730977618060,1730979136629,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75083486,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75083486&format=geojson,,,,,automatic,0,11,nc,75083486,",nc75083486,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",12.0,0.01554,0.01,59.0,md,earthquake,"M 0.9 - 8 km WNW of Cobb, CA"
0.26,"17 km WSW of Toms Place, CA",1730977052570,1731443145557,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75083476,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75083476&format=geojson,,,,,reviewed,0,1,nc,75083476,",nc75083476,",",nc,",",nearby-cities,origin,phase-data,",10.0,0.1139,0.04,303.0,md,earthquake,"M 0.3 - 17 km WSW of Toms Place, CA"
1.2,"37 km SSW of Los Ybanez, Texas",1730977008574,1730995347134,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024vxbe,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024vxbe&format=geojson,,,,,reviewed,0,22,tx,2024vxbe,",tx2024vxbe,",",tx,",",origin,phase-data,",16.0,0.0,0.2,58.0,ml,earthquake,"M 1.2 - 37 km SSW of Los Ybanez, Texas"
1.43,"22 km N of Borrego Springs, CA",1730976268380,1730989507002,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40789143,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40789143&format=geojson,,,,,reviewed,0,31,ci,40789143,",ci40789143,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",71.0,0.1159,0.2,42.0,ml,earthquake,"M 1.4 - 22 km N of Borrego Springs, CA"
0.28,"5 km SW of Virginia City, Montana",1730976217250,1730996607940,,https://earthquake.usgs.gov/earthquakes/eventpage/mb90065368,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=mb90065368&format=geojson,,,,,reviewed,0,1,mb,90065368,",mb90065368,",",mb,",",origin,phase-data,",5.0,0.03633,0.06,107.0,ml,earthquake,"M 0.3 - 5 km SW of Virginia City, Montana"
0.89,"1 km ESE of Green Valley, CA",1730976005320,1731531268830,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75083466,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75083466&format=geojson,,,,,reviewed,0,12,nc,75083466,",nc75083466,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",14.0,0.06394,0.07,114.0,md,earthquake,"M 0.9 - 1 km ESE of Green Valley, CA"
1.48,"21 km WNW of Lake City, California",1730975677600,1731019219720,,https://earthquake.usgs.gov/earthquakes/eventpage/uw62059056,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw62059056&format=geojson,,,,,reviewed,0,34,uw,62059056,",uw62059056,",",uw,",",origin,phase-data,",7.0,0.1933,0.36,217.0,md,earthquake,"M 1.5 - 21 km WNW of Lake City, California"
0.63,"5 km NW of Palomar Observatory, CA",1730975325210,1730989524275,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40789135,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40789135&format=geojson,,,,,reviewed,0,6,ci,40789135,",ci40789135,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",40.0,0.04429,0.15,33.0,ml,earthquake,"M 0.6 - 5 km NW of Palomar Observatory, CA"
-0.1,"17 km WNW of Hebgen Lake Estates, Montana",1730975308140,1731021522550,,https://earthquake.usgs.gov/earthquakes/eventpage/mb90065418,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=mb90065418&format=geojson,,,,,reviewed,0,0,mb,90065418,",mb90065418,",",mb,",",origin,phase-data,",6.0,0.0339,0.02,147.0,ml,earthquake,"M -0.1 - 17 km WNW of Hebgen Lake Estates, Montana"
1.2,"22 km N of Borrego Springs, CA",1730975125530,1730989610110,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40789127,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40789127&format=geojson,,,,,reviewed,0,22,ci,40789127,",ci40789127,",",ci,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",67.0,0.1178,0.2,42.0,ml,earthquake,"M 1.2 - 22 km N of Borrego Springs, CA"
0.41,"44 km S of Virginia City, Montana",1730974601080,1730996335680,,https://earthquake.usgs.gov/earthquakes/eventpage/mb90065358,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=mb90065358&format=geojson,,,,,reviewed,0,3,mb,90065358,",mb90065358,",",mb,",",origin,phase-data,",7.0,0.1783,0.04,196.0,ml,earthquake,"M 0.4 - 44 km S of Virginia City, Montana"
1.4,"24 km NW of Grapevine, CA",1730974492110,1730998163239,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40789119,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40789119&format=geojson,,,,,reviewed,0,30,ci,40789119,",ci40789119,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",37.0,0.05214,0.23,79.0,ml,earthquake,"M 1.4 - 24 km NW of Grapevine, CA"
1.1,"38 km WSW of Ackerly, Texas",1730974376708,1730996809325,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024vwzr,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024vwzr&format=geojson,,,,,reviewed,0,19,tx,2024vwzr,",tx2024vwzr,",",tx,",",origin,phase-data,",17.0,0.0,0.2,92.0,ml,earthquake,"M 1.1 - 38 km WSW of Ackerly, Texas"
1.7,"10 km NNE of Balmorhea, Texas",1730973877451,1730986379962,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024vwzk,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024vwzk&format=geojson,,,,,reviewed,0,44,tx,2024vwzk,",tx2024vwzk,",",tx,",",origin,phase-data,",13.0,0.1,0.2,61.0,ml,earthquake,"M 1.7 - 10 km NNE of Balmorhea, Texas"
0.69,"9 km NW of The Geysers, CA",1730973619460,1730974639122,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75083456,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75083456&format=geojson,,,,,automatic,0,7,nc,75083456,",nc75083456,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",9.0,0.006266,0.03,84.0,md,earthquake,"M 0.7 - 9 km NW of The Geysers, CA"
1.9,"29 km SE of Mina, Nevada",1730972660754,1731019174443,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00887273,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00887273&format=geojson,,,,,reviewed,0,56,nn,00887273,",nn00887273,",",nn,",",origin,phase-data,",9.0,0.067,0.1035,73.85,ml,earthquake,"M 1.9 - 29 km SE of Mina, Nevada"
-1.43,"8 km NW of Prague, Oklahoma",1730972287960,1732557511884,,https://earthquake.usgs.gov/earthquakes/eventpage/ok2024vwyn,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2024vwyn&format=geojson,,,,,reviewed,0,0,ok,2024vwyn,",ok2024vwyn,",",ok,",",origin,phase-data,",10.0,0.01439717478,0.03,126.0,ml,earthquake,"M -1.4 - 8 km NW of Prague, Oklahoma"
1.5,"56 km S of Whites City, New Mexico",1730972208099,1730987285572,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024vwym,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024vwym&format=geojson,,,,,reviewed,0,35,tx,2024vwym,",tx2024vwym,",",tx,",",origin,phase-data,",24.0,0.0,0.3,70.0,ml,earthquake,"M 1.5 - 56 km S of Whites City, New Mexico"
0.71,"12 km ESE of Mammoth Lakes, CA",1730972055390,1731623367108,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75083451,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75083451&format=geojson,,,,,reviewed,0,8,nc,75083451,",nc75083451,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",14.0,0.006065,0.04,89.0,md,earthquake,"M 0.7 - 12 km ESE of Mammoth Lakes, CA"
1.5,"52 km SSE of Whites City, New Mexico",1730971297376,1731076321892,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024vwxz,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024vwxz&format=geojson,,,,,reviewed,0,35,tx,2024vwxz,",tx2024vwxz,",",tx,",",origin,phase-data,",19.0,0.0,0.2,50.0,ml,earthquake,"M 1.5 - 52 km SSE of Whites City, New Mexico"
2.5,"62 km W of Tyonek, Alaska",1730971049639,1731064499040,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024ec54vyi,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024ec54vyi&format=geojson,,,,,reviewed,0,96,ak,024ec54vyi,",us7000nqdm,ak024ec54vyi,",",us,ak,",",origin,phase-data,",,,0.45,,ml,earthquake,"M 2.5 - 62 km W of Tyonek, Alaska"
1.67,"10 km NW of The Geysers, CA",1730970547930,1730971935823,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75083446,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75083446&format=geojson,,,,,automatic,0,43,nc,75083446,",nc75083446,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",27.0,0.001679,0.03,81.0,md,earthquake,"M 1.7 - 10 km NW of The Geysers, CA"
4.9,"105 km S of Koshima, Japan",1730970471634,1730972396040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000nqdq,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000nqdq&format=geojson,,,,,reviewed,0,369,us,7000nqdq,",us7000nqdq,",",us,",",origin,phase-data,",48.0,2.223,0.94,69.0,mb,earthquake,"M 4.9 - 105 km S of Koshima, Japan"
1.39,"4 km NW of Hollister, CA",1730970235090,1731093135966,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75083441,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75083441&format=geojson,,,,,reviewed,0,30,nc,75083441,",nc75083441,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",40.0,0.03415,0.15,58.0,md,earthquake,"M 1.4 - 4 km NW of Hollister, CA"
0.0,"37 km NNE of Amboy, Washington",1730970187380,1731011771360,,https://earthquake.usgs.gov/earthquakes/eventpage/uw62059051,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw62059051&format=geojson,,,,,reviewed,0,0,uw,62059051,",uw62059051,",",uw,",",origin,phase-data,",13.0,0.002171,0.13,95.0,ml,earthquake,"M 0.0 - 37 km NNE of Amboy, Washington"
5.1,South Sandwich Islands region,1730970005104,1730971185040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000nqdi,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000nqdi&format=geojson,,,,,reviewed,0,400,us,7000nqdi,",us7000nqdi,",",us,",",origin,phase-data,",46.0,5.612,0.53,67.0,mb,earthquake,M 5.1 - South Sandwich Islands region
-1.24,"8 km NW of Prague, Oklahoma",1730969756920,1732557297127,,https://earthquake.usgs.gov/earthquakes/eventpage/ok2024vwxd,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2024vwxd&format=geojson,,,,,reviewed,0,0,ok,2024vwxd,",ok2024vwxd,",",ok,",",origin,phase-data,",10.0,0.01259752794,0.02,185.0,ml,earthquake,"M -1.2 - 8 km NW of Prague, Oklahoma"
0.77,"22 km N of Borrego Springs, CA",1730968929700,1730989544007,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40789095,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40789095&format=geojson,,,,,reviewed,0,9,ci,40789095,",ci40789095,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",34.0,0.1134,0.17,88.0,ml,earthquake,"M 0.8 - 22 km N of Borrego Springs, CA"
1.87,"22 km N of Borrego Springs, CA",1730968841750,1730989615090,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40789087,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40789087&format=geojson,0.0,1.0,,,reviewed,0,54,ci,40789087,",ci40789087,",",ci,",",dyfi,focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",89.0,0.1174,0.19,26.0,ml,earthquake,"M 1.9 - 22 km N of Borrego Springs, CA"
0.98,"22 km N of Borrego Springs, CA",1730968834710,1730998850624,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40789079,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40789079&format=geojson,,,,,reviewed,0,15,ci,40789079,",ci40789079,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",29.0,0.1139,0.13,94.0,ml,earthquake,"M 1.0 - 22 km N of Borrego Springs, CA"
1.9,"26 km NE of Chase, Alaska",1730968814905,1730968916316,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024ec4ocpe,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024ec4ocpe&format=geojson,,,,,automatic,0,56,ak,024ec4ocpe,",ak024ec4ocpe,",",ak,",",origin,phase-data,",,,0.52,,ml,earthquake,"M 1.9 - 26 km NE of Chase, Alaska"
3.35,"22 km N of Borrego Springs, CA",1730968746790,1732641380040,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40789071,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40789071&format=geojson,541.0,3.4,2.904,,reviewed,0,357,ci,40789071,",ci40789071,us7000nqdf,",",ci,us,",",dyfi,focal-mechanism,nearby-cities,origin,phase-data,scitech-link,shakemap,",111.0,0.119,0.21,15.0,ml,earthquake,"M 3.4 - 22 km N of Borrego Springs, CA"
1.6,"63 km S of Whites City, New Mexico",1730968534079,1730987972574,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024vwwn,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024vwwn&format=geojson,,,,,reviewed,0,39,tx,2024vwwn,",tx2024vwwn,",",tx,",",origin,phase-data,",20.0,0.1,0.2,70.0,ml,earthquake,"M 1.6 - 63 km S of Whites City, New Mexico"
4.1,"119 km SW of Asau, Samoa",1730968019880,1732640255040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000p72m,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000p72m&format=geojson,,,,,reviewed,0,259,us,6000p72m,",us6000p72m,",",us,",",origin,phase-data,",7.0,1.727,0.73,186.0,mb,earthquake,"M 4.1 - 119 km SW of Asau, Samoa"
-0.4,"43 km WNW of Indian Springs, Nevada",1730967242010,1730984879468,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00887296,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00887296&format=geojson,,,,,reviewed,0,0,nn,00887296,",nn00887296,",",nn,",",origin,phase-data,",12.0,0.02,0.0654,103.19999999999999,ml,earthquake,"M -0.4 - 43 km WNW of Indian Springs, Nevada"
1.8,"63 km S of Whites City, New Mexico",1730966645512,1730989600361,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024vwvo,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024vwvo&format=geojson,,,,,reviewed,0,50,tx,2024vwvo,",tx2024vwvo,",",tx,",",origin,phase-data,",25.0,0.1,0.2,70.0,ml,earthquake,"M 1.8 - 63 km S of Whites City, New Mexico"
1.13,"0 km NE of Loma Linda, CA",1730966577200,1730999500694,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40789063,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40789063&format=geojson,,,,,reviewed,0,20,ci,40789063,",ci40789063,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",49.0,0.09483,0.16,60.0,ml,earthquake,"M 1.1 - 0 km NE of Loma Linda, CA"
2.1,"62 km S of Whites City, New Mexico",1730966566465,1730990722400,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024vwvm,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024vwvm&format=geojson,,,,,reviewed,0,68,tx,2024vwvm,",tx2024vwvm,",",tx,",",origin,phase-data,",15.0,0.1,0.2,75.0,ml,earthquake,"M 2.1 - 62 km S of Whites City, New Mexico"
2.35,"6 km S of Volcano, Hawaii",1730966349310,1731000819270,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74524417,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74524417&format=geojson,,,,,reviewed,0,85,hv,74524417,",hv74524417,",",hv,",",origin,phase-data,",23.0,0.00757,0.1,72.0,ml,earthquake,"M 2.4 - 6 km S of Volcano, Hawaii"
-0.4,"37 km WNW of Indian Springs, Nevada",1730966312627,1730984693364,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00887295,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00887295&format=geojson,,,,,reviewed,0,0,nn,00887295,",nn00887295,",",nn,",",origin,phase-data,",12.0,0.035,0.0512,85.9,ml,earthquake,"M -0.4 - 37 km WNW of Indian Springs, Nevada"
-1.72,"8 km NW of Prague, Oklahoma",1730966094250,1732557152786,,https://earthquake.usgs.gov/earthquakes/eventpage/ok2024vwvd,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2024vwvd&format=geojson,,,,,reviewed,0,0,ok,2024vwvd,",ok2024vwvd,",",ok,",",origin,phase-data,",6.0,0.01619682163,0.03,226.0,ml,earthquake,"M -1.7 - 8 km NW of Prague, Oklahoma"
1.93,"12 km E of Cloverdale, CA",1730965618030,1730967135284,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75083421,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75083421&format=geojson,,,,,automatic,0,57,nc,75083421,",nc75083421,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",33.0,0.007131,0.04,66.0,md,earthquake,"M 1.9 - 12 km E of Cloverdale, CA"
1.08,"4 km ESE of American Canyon, CA",1730965546780,1731530068679,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75083416,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75083416&format=geojson,,,,,reviewed,0,18,nc,75083416,",nc75083416,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",25.0,0.02525,0.1,88.0,md,earthquake,"M 1.1 - 4 km ESE of American Canyon, CA"
2.49,"1 km SW of Indios, Puerto Rico",1730965453720,1730966162320,,https://earthquake.usgs.gov/earthquakes/eventpage/pr71465078,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr71465078&format=geojson,,,,,reviewed,0,95,pr,71465078,",pr71465078,",",pr,",",origin,phase-data,",13.0,0.04469,0.22,183.0,md,earthquake,"M 2.5 - 1 km SW of Indios, Puerto Rico"
4.4,"Volcano Islands, Japan region",1730965400423,1732639817040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000p72l,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000p72l&format=geojson,,,,,reviewed,0,298,us,6000p72l,",us6000p72l,",",us,",",origin,phase-data,",15.0,1.666,0.63,160.0,mb,earthquake,"M 4.4 - Volcano Islands, Japan region"
1.3,"43 km SSW of Skwentna, Alaska",1730965104184,1730965319589,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024ec42idu,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024ec42idu&format=geojson,,,,,automatic,0,26,ak,024ec42idu,",ak024ec42idu,",",ak,",",origin,phase-data,",,,0.5,,ml,earthquake,"M 1.3 - 43 km SSW of Skwentna, Alaska"
1.6,"23 km S of Westbrook, Texas",1730965080946,1731073381249,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024vwuo,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024vwuo&format=geojson,,,,,reviewed,0,39,tx,2024vwuo,",tx2024vwuo,",",tx,",",origin,phase-data,",21.0,0.2,0.1,57.0,ml,earthquake,"M 1.6 - 23 km S of Westbrook, Texas"
1.8,"36 km NE of Paxson, Alaska",1730964612655,1730964795444,,https://earthquake.usgs.gov/earthquakes/eventpage/ak024ec40rri,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak024ec40rri&format=geojson,,,,,automatic,0,50,ak,024ec40rri,",ak024ec40rri,",",ak,",",origin,phase-data,",,,0.55,,ml,earthquake,"M 1.8 - 36 km NE of Paxson, Alaska"
0.93,"6 km E of San Martin, CA",1730964477000,1731614974103,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75083411,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75083411&format=geojson,,,,,reviewed,0,13,nc,75083411,",nc75083411,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",24.0,0.06542,0.11,68.0,md,earthquake,"M 0.9 - 6 km E of San Martin, CA"
0.76,"13 km N of Borrego Springs, CA",1730963540780,1730989574812,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40789047,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40789047&format=geojson,,,,,reviewed,0,9,ci,40789047,",ci40789047,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",39.0,0.05247,0.18,61.0,ml,earthquake,"M 0.8 - 13 km N of Borrego Springs, CA"
1.28,"20 km WNW of Stanley, Idaho",1730963433980,1731005665520,,https://earthquake.usgs.gov/earthquakes/eventpage/mb90065378,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=mb90065378&format=geojson,,,,,reviewed,0,25,mb,90065378,",mb90065378,",",mb,",",origin,phase-data,",14.0,0.2975,0.12,68.0,ml,earthquake,"M 1.3 - 20 km WNW of Stanley, Idaho"
3.68,"32 km E of Miches, Dominican Republic",1730963305420,1732639294040,,https://earthquake.usgs.gov/earthquakes/eventpage/pr2024312002,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2024312002&format=geojson,1.0,2.0,,,reviewed,0,209,pr,2024312002,",pr2024312002,us7000nqdb,",",pr,us,",",dyfi,origin,phase-data,",11.0,0.5404,0.28,163.0,md,earthquake,"M 3.7 - 32 km E of Miches, Dominican Republic"
